"member_casual","date","hour","day_of_week","day","month","year","count"
"member","2022-08-09","14","Wednesday","9","8","2022","621"
"member","2022-08-09","15","Wednesday","9","8","2022","905"
"member","2022-08-09","16","Wednesday","9","8","2022","1396"
"member","2022-08-09","17","Wednesday","9","8","2022","1913"
"member","2022-08-09","18","Wednesday","9","8","2022","1564"
"member","2022-08-09","19","Wednesday","9","8","2022","1168"
"member","2022-08-09","20","Wednesday","9","8","2022","872"
"member","2022-08-09","21","Wednesday","9","8","2022","603"
"member","2022-08-09","22","Wednesday","9","8","2022","454"
"member","2022-08-09","23","Wednesday","9","8","2022","206"
"member","2022-08-10","0","Thursday","10","8","2022","102"
"member","2022-08-10","1","Thursday","10","8","2022","39"
"member","2022-08-10","2","Thursday","10","8","2022","25"
"member","2022-08-10","3","Thursday","10","8","2022","16"
"member","2022-08-10","4","Thursday","10","8","2022","27"
"member","2022-08-10","5","Thursday","10","8","2022","166"
"member","2022-08-10","6","Thursday","10","8","2022","512"
"member","2022-08-10","7","Thursday","10","8","2022","933"
"member","2022-08-10","8","Thursday","10","8","2022","1038"
"member","2022-08-10","9","Thursday","10","8","2022","647"
"member","2022-08-10","10","Thursday","10","8","2022","517"
"member","2022-08-10","11","Thursday","10","8","2022","558"
"member","2022-08-10","12","Thursday","10","8","2022","695"
"member","2022-08-10","13","Thursday","10","8","2022","641"
"member","2022-08-10","14","Thursday","10","8","2022","643"
"member","2022-08-10","15","Thursday","10","8","2022","899"
"member","2022-08-10","16","Thursday","10","8","2022","1429"
"member","2022-08-10","17","Thursday","10","8","2022","1911"
"member","2022-08-10","18","Thursday","10","8","2022","1502"
"member","2022-08-10","19","Thursday","10","8","2022","1195"
"member","2022-08-10","20","Thursday","10","8","2022","911"
"member","2022-08-10","21","Thursday","10","8","2022","641"
"member","2022-08-10","22","Thursday","10","8","2022","442"
"member","2022-08-10","23","Thursday","10","8","2022","219"
"member","2022-08-11","0","Friday","11","8","2022","134"
"member","2022-08-11","1","Friday","11","8","2022","51"
"member","2022-08-11","2","Friday","11","8","2022","37"
"member","2022-08-11","3","Friday","11","8","2022","9"
"member","2022-08-11","4","Friday","11","8","2022","28"
"member","2022-08-11","5","Friday","11","8","2022","152"
"member","2022-08-11","6","Friday","11","8","2022","492"
"member","2022-08-11","7","Friday","11","8","2022","865"
"member","2022-08-11","8","Friday","11","8","2022","1010"
"member","2022-08-11","9","Friday","11","8","2022","561"
"member","2022-08-11","10","Friday","11","8","2022","524"
"member","2022-08-11","11","Friday","11","8","2022","549"
"member","2022-08-11","12","Friday","11","8","2022","702"
"member","2022-08-11","13","Friday","11","8","2022","608"
"member","2022-08-11","14","Friday","11","8","2022","666"
"member","2022-08-11","15","Friday","11","8","2022","883"
"member","2022-08-11","16","Friday","11","8","2022","1358"
"member","2022-08-11","17","Friday","11","8","2022","1785"
"member","2022-08-11","18","Friday","11","8","2022","1452"
"member","2022-08-11","19","Friday","11","8","2022","1112"
"member","2022-08-11","20","Friday","11","8","2022","828"
"member","2022-08-11","21","Friday","11","8","2022","562"
"member","2022-08-11","22","Friday","11","8","2022","460"
"member","2022-08-11","23","Friday","11","8","2022","260"
"member","2022-08-12","0","Saturday","12","8","2022","123"
"member","2022-08-12","1","Saturday","12","8","2022","76"
"member","2022-08-12","2","Saturday","12","8","2022","38"
"member","2022-08-12","3","Saturday","12","8","2022","18"
"member","2022-08-12","4","Saturday","12","8","2022","40"
"member","2022-08-12","5","Saturday","12","8","2022","135"
"member","2022-08-12","6","Saturday","12","8","2022","472"
"member","2022-08-12","7","Saturday","12","8","2022","702"
"member","2022-08-12","8","Saturday","12","8","2022","762"
"member","2022-08-12","9","Saturday","12","8","2022","529"
"member","2022-08-12","10","Saturday","12","8","2022","518"
"member","2022-08-12","11","Saturday","12","8","2022","601"
"member","2022-08-12","12","Saturday","12","8","2022","670"
"member","2022-08-12","13","Saturday","12","8","2022","753"
"member","2022-08-12","14","Saturday","12","8","2022","822"
"member","2022-08-12","15","Saturday","12","8","2022","955"
"member","2022-08-12","16","Saturday","12","8","2022","1183"
"member","2022-08-12","17","Saturday","12","8","2022","1450"
"member","2022-08-12","18","Saturday","12","8","2022","1259"
"member","2022-08-12","19","Saturday","12","8","2022","911"
"member","2022-08-12","20","Saturday","12","8","2022","610"
"member","2022-08-12","21","Saturday","12","8","2022","517"
"member","2022-08-12","22","Saturday","12","8","2022","433"
"member","2022-08-12","23","Saturday","12","8","2022","340"
"member","2022-08-13","0","Sunday","13","8","2022","271"
"member","2022-08-13","1","Sunday","13","8","2022","185"
"member","2022-08-13","2","Sunday","13","8","2022","119"
"member","2022-08-13","3","Sunday","13","8","2022","63"
"member","2022-08-13","4","Sunday","13","8","2022","31"
"member","2022-08-13","5","Sunday","13","8","2022","61"
"member","2022-08-13","6","Sunday","13","8","2022","149"
"member","2022-08-13","7","Sunday","13","8","2022","270"
"member","2022-08-13","8","Sunday","13","8","2022","473"
"member","2022-08-13","9","Sunday","13","8","2022","697"
"member","2022-08-13","10","Sunday","13","8","2022","906"
"member","2022-08-13","11","Sunday","13","8","2022","1013"
"member","2022-08-13","12","Sunday","13","8","2022","925"
"member","2022-08-13","13","Sunday","13","8","2022","905"
"member","2022-08-13","14","Sunday","13","8","2022","851"
"member","2022-08-13","15","Sunday","13","8","2022","925"
"member","2022-08-13","16","Sunday","13","8","2022","987"
"member","2022-08-13","17","Sunday","13","8","2022","986"
"member","2022-08-13","18","Sunday","13","8","2022","849"
"member","2022-08-13","19","Sunday","13","8","2022","773"
"member","2022-08-13","20","Sunday","13","8","2022","538"
"member","2022-08-13","21","Sunday","13","8","2022","524"
"member","2022-08-13","22","Sunday","13","8","2022","436"
"member","2022-08-13","23","Sunday","13","8","2022","414"
"member","2022-08-14","0","Monday","14","8","2022","312"
"member","2022-08-14","1","Monday","14","8","2022","211"
"member","2022-08-14","2","Monday","14","8","2022","164"
"member","2022-08-14","3","Monday","14","8","2022","82"
"member","2022-08-14","4","Monday","14","8","2022","37"
"member","2022-08-14","5","Monday","14","8","2022","37"
"member","2022-08-14","6","Monday","14","8","2022","110"
"member","2022-08-14","7","Monday","14","8","2022","181"
"member","2022-08-14","8","Monday","14","8","2022","315"
"member","2022-08-14","9","Monday","14","8","2022","459"
"member","2022-08-14","10","Monday","14","8","2022","668"
"member","2022-08-14","11","Monday","14","8","2022","818"
"member","2022-08-14","12","Monday","14","8","2022","888"
"member","2022-08-14","13","Monday","14","8","2022","951"
"member","2022-08-14","14","Monday","14","8","2022","866"
"member","2022-08-14","15","Monday","14","8","2022","811"
"member","2022-08-14","16","Monday","14","8","2022","851"
"member","2022-08-14","17","Monday","14","8","2022","805"
"member","2022-08-14","18","Monday","14","8","2022","719"
"member","2022-08-14","19","Monday","14","8","2022","549"
"member","2022-08-14","20","Monday","14","8","2022","400"
"member","2022-08-14","21","Monday","14","8","2022","328"
"member","2022-08-14","22","Monday","14","8","2022","205"
"member","2022-08-14","23","Monday","14","8","2022","118"
"member","2022-08-15","0","Tuesday","15","8","2022","78"
"member","2022-08-15","1","Tuesday","15","8","2022","43"
"member","2022-08-15","2","Tuesday","15","8","2022","22"
"member","2022-08-15","3","Tuesday","15","8","2022","23"
"member","2022-08-15","4","Tuesday","15","8","2022","34"
"member","2022-08-15","5","Tuesday","15","8","2022","126"
"member","2022-08-15","6","Tuesday","15","8","2022","458"
"member","2022-08-15","7","Tuesday","15","8","2022","841"
"member","2022-08-15","8","Tuesday","15","8","2022","873"
"member","2022-08-15","9","Tuesday","15","8","2022","554"
"member","2022-08-15","10","Tuesday","15","8","2022","413"
"member","2022-08-15","11","Tuesday","15","8","2022","529"
"member","2022-08-15","12","Tuesday","15","8","2022","628"
"member","2022-08-15","13","Tuesday","15","8","2022","586"
"member","2022-08-15","14","Tuesday","15","8","2022","631"
"member","2022-08-15","15","Tuesday","15","8","2022","803"
"member","2022-08-15","16","Tuesday","15","8","2022","1159"
"member","2022-08-15","17","Tuesday","15","8","2022","1761"
"member","2022-08-15","18","Tuesday","15","8","2022","1443"
"member","2022-08-15","19","Tuesday","15","8","2022","1050"
"member","2022-08-15","20","Tuesday","15","8","2022","692"
"member","2022-08-15","21","Tuesday","15","8","2022","435"
"member","2022-08-15","22","Tuesday","15","8","2022","376"
"member","2022-08-15","23","Tuesday","15","8","2022","240"
"member","2022-08-16","0","Wednesday","16","8","2022","92"
"member","2022-08-16","1","Wednesday","16","8","2022","54"
"member","2022-08-16","2","Wednesday","16","8","2022","24"
"member","2022-08-16","3","Wednesday","16","8","2022","29"
"member","2022-08-16","4","Wednesday","16","8","2022","30"
"member","2022-08-16","5","Wednesday","16","8","2022","168"
"member","2022-08-16","6","Wednesday","16","8","2022","512"
"member","2022-08-16","7","Wednesday","16","8","2022","999"
"member","2022-08-16","8","Wednesday","16","8","2022","1097"
"member","2022-08-16","9","Wednesday","16","8","2022","591"
"member","2022-08-16","10","Wednesday","16","8","2022","457"
"member","2022-08-16","11","Wednesday","16","8","2022","546"
"member","2022-08-16","12","Wednesday","16","8","2022","592"
"member","2022-08-16","13","Wednesday","16","8","2022","604"
"member","2022-08-16","14","Wednesday","16","8","2022","599"
"member","2022-08-16","15","Wednesday","16","8","2022","815"
"member","2022-08-16","16","Wednesday","16","8","2022","1375"
"member","2022-08-16","17","Wednesday","16","8","2022","1738"
"member","2022-08-16","18","Wednesday","16","8","2022","1407"
"member","2022-08-16","19","Wednesday","16","8","2022","1059"
"member","2022-08-16","20","Wednesday","16","8","2022","682"
"member","2022-08-16","21","Wednesday","16","8","2022","542"
"member","2022-08-16","22","Wednesday","16","8","2022","364"
"member","2022-08-16","23","Wednesday","16","8","2022","177"
"member","2022-08-17","0","Thursday","17","8","2022","96"
"member","2022-08-17","1","Thursday","17","8","2022","48"
"member","2022-08-17","2","Thursday","17","8","2022","20"
"member","2022-08-17","3","Thursday","17","8","2022","7"
"member","2022-08-17","4","Thursday","17","8","2022","30"
"member","2022-08-17","5","Thursday","17","8","2022","162"
"member","2022-08-17","6","Thursday","17","8","2022","511"
"member","2022-08-17","7","Thursday","17","8","2022","999"
"member","2022-08-17","8","Thursday","17","8","2022","1052"
"member","2022-08-17","9","Thursday","17","8","2022","586"
"member","2022-08-17","10","Thursday","17","8","2022","513"
"member","2022-08-17","11","Thursday","17","8","2022","607"
"member","2022-08-17","12","Thursday","17","8","2022","684"
"member","2022-08-17","13","Thursday","17","8","2022","654"
"member","2022-08-17","14","Thursday","17","8","2022","660"
"member","2022-08-17","15","Thursday","17","8","2022","883"
"member","2022-08-17","16","Thursday","17","8","2022","1348"
"member","2022-08-17","17","Thursday","17","8","2022","1913"
"member","2022-08-17","18","Thursday","17","8","2022","1505"
"member","2022-08-17","19","Thursday","17","8","2022","1118"
"member","2022-08-17","20","Thursday","17","8","2022","761"
"member","2022-08-17","21","Thursday","17","8","2022","578"
"member","2022-08-17","22","Thursday","17","8","2022","401"
"member","2022-08-17","23","Thursday","17","8","2022","231"
"member","2022-08-18","0","Friday","18","8","2022","103"
"member","2022-08-18","1","Friday","18","8","2022","46"
"member","2022-08-18","2","Friday","18","8","2022","13"
"member","2022-08-18","3","Friday","18","8","2022","15"
"member","2022-08-18","4","Friday","18","8","2022","27"
"member","2022-08-18","5","Friday","18","8","2022","156"
"member","2022-08-18","6","Friday","18","8","2022","516"
"member","2022-08-18","7","Friday","18","8","2022","933"
"member","2022-08-18","8","Friday","18","8","2022","1040"
"member","2022-08-18","9","Friday","18","8","2022","631"
"member","2022-08-18","10","Friday","18","8","2022","529"
"member","2022-08-18","11","Friday","18","8","2022","570"
"member","2022-08-18","12","Friday","18","8","2022","704"
"member","2022-08-18","13","Friday","18","8","2022","676"
"member","2022-08-18","14","Friday","18","8","2022","684"
"member","2022-08-18","15","Friday","18","8","2022","836"
"member","2022-08-18","16","Friday","18","8","2022","1281"
"member","2022-08-18","17","Friday","18","8","2022","1752"
"member","2022-08-18","18","Friday","18","8","2022","1498"
"member","2022-08-18","19","Friday","18","8","2022","1067"
"member","2022-08-18","20","Friday","18","8","2022","728"
"member","2022-08-18","21","Friday","18","8","2022","572"
"member","2022-08-18","22","Friday","18","8","2022","425"
"member","2022-08-18","23","Friday","18","8","2022","245"
"member","2022-08-19","0","Saturday","19","8","2022","158"
"member","2022-08-19","1","Saturday","19","8","2022","75"
"member","2022-08-19","2","Saturday","19","8","2022","47"
"member","2022-08-19","3","Saturday","19","8","2022","29"
"member","2022-08-19","4","Saturday","19","8","2022","39"
"member","2022-08-19","5","Saturday","19","8","2022","135"
"member","2022-08-19","6","Saturday","19","8","2022","512"
"member","2022-08-19","7","Saturday","19","8","2022","798"
"member","2022-08-19","8","Saturday","19","8","2022","805"
"member","2022-08-19","9","Saturday","19","8","2022","598"
"member","2022-08-19","10","Saturday","19","8","2022","568"
"member","2022-08-19","11","Saturday","19","8","2022","726"
"member","2022-08-19","12","Saturday","19","8","2022","832"
"member","2022-08-19","13","Saturday","19","8","2022","863"
"member","2022-08-19","14","Saturday","19","8","2022","867"
"member","2022-08-19","15","Saturday","19","8","2022","1061"
"member","2022-08-19","16","Saturday","19","8","2022","1339"
"member","2022-08-19","17","Saturday","19","8","2022","1533"
"member","2022-08-19","18","Saturday","19","8","2022","1313"
"member","2022-08-19","19","Saturday","19","8","2022","972"
"member","2022-08-19","20","Saturday","19","8","2022","714"
"member","2022-08-19","21","Saturday","19","8","2022","503"
"member","2022-08-19","22","Saturday","19","8","2022","501"
"member","2022-08-19","23","Saturday","19","8","2022","450"
"member","2022-08-20","0","Sunday","20","8","2022","374"
"member","2022-08-20","1","Sunday","20","8","2022","238"
"member","2022-08-20","2","Sunday","20","8","2022","115"
"member","2022-08-20","3","Sunday","20","8","2022","24"
"member","2022-08-20","4","Sunday","20","8","2022","13"
"member","2022-08-20","5","Sunday","20","8","2022","20"
"member","2022-08-20","6","Sunday","20","8","2022","86"
"member","2022-08-20","7","Sunday","20","8","2022","159"
"member","2022-08-20","8","Sunday","20","8","2022","353"
"member","2022-08-20","9","Sunday","20","8","2022","649"
"member","2022-08-20","10","Sunday","20","8","2022","853"
"member","2022-08-20","11","Sunday","20","8","2022","717"
"member","2022-08-20","12","Sunday","20","8","2022","656"
"member","2022-08-20","13","Sunday","20","8","2022","432"
"member","2022-08-20","14","Sunday","20","8","2022","675"
"member","2022-08-20","15","Sunday","20","8","2022","660"
"member","2022-08-20","16","Sunday","20","8","2022","649"
"member","2022-08-20","17","Sunday","20","8","2022","881"
"member","2022-08-20","18","Sunday","20","8","2022","840"
"member","2022-08-20","19","Sunday","20","8","2022","704"
"member","2022-08-20","20","Sunday","20","8","2022","524"
"member","2022-08-20","21","Sunday","20","8","2022","454"
"member","2022-08-20","22","Sunday","20","8","2022","409"
"member","2022-08-20","23","Sunday","20","8","2022","396"
"member","2022-08-21","0","Monday","21","8","2022","390"
"member","2022-08-21","1","Monday","21","8","2022","224"
"member","2022-08-21","2","Monday","21","8","2022","128"
"member","2022-08-21","3","Monday","21","8","2022","92"
"member","2022-08-21","4","Monday","21","8","2022","41"
"member","2022-08-21","5","Monday","21","8","2022","46"
"member","2022-08-21","6","Monday","21","8","2022","122"
"member","2022-08-21","7","Monday","21","8","2022","195"
"member","2022-08-21","8","Monday","21","8","2022","335"
"member","2022-08-21","9","Monday","21","8","2022","577"
"member","2022-08-21","10","Monday","21","8","2022","784"
"member","2022-08-21","11","Monday","21","8","2022","716"
"member","2022-08-21","12","Monday","21","8","2022","924"
"member","2022-08-21","13","Monday","21","8","2022","887"
"member","2022-08-21","14","Monday","21","8","2022","955"
"member","2022-08-21","15","Monday","21","8","2022","1069"
"member","2022-08-21","16","Monday","21","8","2022","1031"
"member","2022-08-21","17","Monday","21","8","2022","959"
"member","2022-08-21","18","Monday","21","8","2022","916"
"member","2022-08-21","19","Monday","21","8","2022","761"
"member","2022-08-21","20","Monday","21","8","2022","538"
"member","2022-08-21","21","Monday","21","8","2022","419"
"member","2022-08-21","22","Monday","21","8","2022","278"
"member","2022-08-21","23","Monday","21","8","2022","152"
"member","2022-08-22","0","Tuesday","22","8","2022","85"
"member","2022-08-22","1","Tuesday","22","8","2022","45"
"member","2022-08-22","2","Tuesday","22","8","2022","26"
"member","2022-08-22","3","Tuesday","22","8","2022","18"
"member","2022-08-22","4","Tuesday","22","8","2022","44"
"member","2022-08-22","5","Tuesday","22","8","2022","148"
"member","2022-08-22","6","Tuesday","22","8","2022","453"
"member","2022-08-22","7","Tuesday","22","8","2022","840"
"member","2022-08-22","8","Tuesday","22","8","2022","994"
"member","2022-08-22","9","Tuesday","22","8","2022","554"
"member","2022-08-22","10","Tuesday","22","8","2022","482"
"member","2022-08-22","11","Tuesday","22","8","2022","539"
"member","2022-08-22","12","Tuesday","22","8","2022","647"
"member","2022-08-22","13","Tuesday","22","8","2022","658"
"member","2022-08-22","14","Tuesday","22","8","2022","669"
"member","2022-08-22","15","Tuesday","22","8","2022","841"
"member","2022-08-22","16","Tuesday","22","8","2022","1247"
"member","2022-08-22","17","Tuesday","22","8","2022","1717"
"member","2022-08-22","18","Tuesday","22","8","2022","1455"
"member","2022-08-22","19","Tuesday","22","8","2022","1006"
"member","2022-08-22","20","Tuesday","22","8","2022","706"
"member","2022-08-22","21","Tuesday","22","8","2022","569"
"member","2022-08-22","22","Tuesday","22","8","2022","351"
"member","2022-08-22","23","Tuesday","22","8","2022","167"
"member","2022-08-23","0","Wednesday","23","8","2022","66"
"member","2022-08-23","1","Wednesday","23","8","2022","40"
"member","2022-08-23","2","Wednesday","23","8","2022","28"
"member","2022-08-23","3","Wednesday","23","8","2022","16"
"member","2022-08-23","4","Wednesday","23","8","2022","24"
"member","2022-08-23","5","Wednesday","23","8","2022","179"
"member","2022-08-23","6","Wednesday","23","8","2022","540"
"member","2022-08-23","7","Wednesday","23","8","2022","1060"
"member","2022-08-23","8","Wednesday","23","8","2022","1114"
"member","2022-08-23","9","Wednesday","23","8","2022","559"
"member","2022-08-23","10","Wednesday","23","8","2022","478"
"member","2022-08-23","11","Wednesday","23","8","2022","579"
"member","2022-08-23","12","Wednesday","23","8","2022","725"
"member","2022-08-23","13","Wednesday","23","8","2022","695"
"member","2022-08-23","14","Wednesday","23","8","2022","660"
"member","2022-08-23","15","Wednesday","23","8","2022","922"
"member","2022-08-23","16","Wednesday","23","8","2022","1440"
"member","2022-08-23","17","Wednesday","23","8","2022","1877"
"member","2022-08-23","18","Wednesday","23","8","2022","1623"
"member","2022-08-23","19","Wednesday","23","8","2022","1171"
"member","2022-08-23","20","Wednesday","23","8","2022","711"
"member","2022-08-23","21","Wednesday","23","8","2022","568"
"member","2022-08-23","22","Wednesday","23","8","2022","344"
"member","2022-08-23","23","Wednesday","23","8","2022","211"
"member","2022-08-24","0","Thursday","24","8","2022","85"
"member","2022-08-24","1","Thursday","24","8","2022","65"
"member","2022-08-24","2","Thursday","24","8","2022","37"
"member","2022-08-24","3","Thursday","24","8","2022","9"
"member","2022-08-24","4","Thursday","24","8","2022","36"
"member","2022-08-24","5","Thursday","24","8","2022","160"
"member","2022-08-24","6","Thursday","24","8","2022","544"
"member","2022-08-24","7","Thursday","24","8","2022","1086"
"member","2022-08-24","8","Thursday","24","8","2022","1181"
"member","2022-08-24","9","Thursday","24","8","2022","622"
"member","2022-08-24","10","Thursday","24","8","2022","517"
"member","2022-08-24","11","Thursday","24","8","2022","609"
"member","2022-08-24","12","Thursday","24","8","2022","732"
"member","2022-08-24","13","Thursday","24","8","2022","691"
"member","2022-08-24","14","Thursday","24","8","2022","738"
"member","2022-08-24","15","Thursday","24","8","2022","942"
"member","2022-08-24","16","Thursday","24","8","2022","1380"
"member","2022-08-24","17","Thursday","24","8","2022","1884"
"member","2022-08-24","18","Thursday","24","8","2022","1446"
"member","2022-08-24","19","Thursday","24","8","2022","1158"
"member","2022-08-24","20","Thursday","24","8","2022","850"
"member","2022-08-24","21","Thursday","24","8","2022","673"
"member","2022-08-24","22","Thursday","24","8","2022","503"
"member","2022-08-24","23","Thursday","24","8","2022","248"
"member","2022-08-25","0","Friday","25","8","2022","151"
"member","2022-08-25","1","Friday","25","8","2022","53"
"member","2022-08-25","2","Friday","25","8","2022","35"
"member","2022-08-25","3","Friday","25","8","2022","25"
"member","2022-08-25","4","Friday","25","8","2022","32"
"member","2022-08-25","5","Friday","25","8","2022","147"
"member","2022-08-25","6","Friday","25","8","2022","316"
"member","2022-08-25","7","Friday","25","8","2022","587"
"member","2022-08-25","8","Friday","25","8","2022","787"
"member","2022-08-25","9","Friday","25","8","2022","248"
"member","2022-08-25","10","Friday","25","8","2022","400"
"member","2022-08-25","11","Friday","25","8","2022","582"
"member","2022-08-25","12","Friday","25","8","2022","660"
"member","2022-08-25","13","Friday","25","8","2022","699"
"member","2022-08-25","14","Friday","25","8","2022","627"
"member","2022-08-25","15","Friday","25","8","2022","834"
"member","2022-08-25","16","Friday","25","8","2022","1220"
"member","2022-08-25","17","Friday","25","8","2022","1665"
"member","2022-08-25","18","Friday","25","8","2022","1442"
"member","2022-08-25","19","Friday","25","8","2022","953"
"member","2022-08-25","20","Friday","25","8","2022","450"
"member","2022-08-25","21","Friday","25","8","2022","395"
"member","2022-08-25","22","Friday","25","8","2022","322"
"member","2022-08-25","23","Friday","25","8","2022","242"
"member","2022-08-26","0","Saturday","26","8","2022","120"
"member","2022-08-26","1","Saturday","26","8","2022","76"
"member","2022-08-26","2","Saturday","26","8","2022","51"
"member","2022-08-26","3","Saturday","26","8","2022","30"
"member","2022-08-26","4","Saturday","26","8","2022","41"
"member","2022-08-26","5","Saturday","26","8","2022","130"
"member","2022-08-26","6","Saturday","26","8","2022","510"
"member","2022-08-26","7","Saturday","26","8","2022","758"
"member","2022-08-26","8","Saturday","26","8","2022","831"
"member","2022-08-26","9","Saturday","26","8","2022","605"
"member","2022-08-26","10","Saturday","26","8","2022","523"
"member","2022-08-26","11","Saturday","26","8","2022","656"
"member","2022-08-26","12","Saturday","26","8","2022","756"
"member","2022-08-26","13","Saturday","26","8","2022","814"
"member","2022-08-26","14","Saturday","26","8","2022","881"
"member","2022-08-26","15","Saturday","26","8","2022","1075"
"member","2022-08-26","16","Saturday","26","8","2022","1265"
"member","2022-08-26","17","Saturday","26","8","2022","1448"
"member","2022-08-26","18","Saturday","26","8","2022","1357"
"member","2022-08-26","19","Saturday","26","8","2022","989"
"member","2022-08-26","20","Saturday","26","8","2022","705"
"member","2022-08-26","21","Saturday","26","8","2022","484"
"member","2022-08-26","22","Saturday","26","8","2022","438"
"member","2022-08-26","23","Saturday","26","8","2022","372"
"member","2022-08-27","0","Sunday","27","8","2022","278"
"member","2022-08-27","1","Sunday","27","8","2022","200"
"member","2022-08-27","2","Sunday","27","8","2022","99"
"member","2022-08-27","3","Sunday","27","8","2022","88"
"member","2022-08-27","4","Sunday","27","8","2022","31"
"member","2022-08-27","5","Sunday","27","8","2022","63"
"member","2022-08-27","6","Sunday","27","8","2022","174"
"member","2022-08-27","7","Sunday","27","8","2022","288"
"member","2022-08-27","8","Sunday","27","8","2022","540"
"member","2022-08-27","9","Sunday","27","8","2022","751"
"member","2022-08-27","10","Sunday","27","8","2022","884"
"member","2022-08-27","11","Sunday","27","8","2022","1067"
"member","2022-08-27","12","Sunday","27","8","2022","1089"
"member","2022-08-27","13","Sunday","27","8","2022","1070"
"member","2022-08-27","14","Sunday","27","8","2022","1059"
"member","2022-08-27","15","Sunday","27","8","2022","1036"
"member","2022-08-27","16","Sunday","27","8","2022","1030"
"member","2022-08-27","17","Sunday","27","8","2022","1053"
"member","2022-08-27","18","Sunday","27","8","2022","1076"
"member","2022-08-27","19","Sunday","27","8","2022","888"
"member","2022-08-27","20","Sunday","27","8","2022","659"
"member","2022-08-27","21","Sunday","27","8","2022","535"
"member","2022-08-27","22","Sunday","27","8","2022","407"
"member","2022-08-27","23","Sunday","27","8","2022","377"
"member","2022-08-28","0","Monday","28","8","2022","281"
"member","2022-08-28","1","Monday","28","8","2022","228"
"member","2022-08-28","2","Monday","28","8","2022","113"
"member","2022-08-28","3","Monday","28","8","2022","77"
"member","2022-08-28","4","Monday","28","8","2022","102"
"member","2022-08-28","5","Monday","28","8","2022","80"
"member","2022-08-28","6","Monday","28","8","2022","145"
"member","2022-08-28","7","Monday","28","8","2022","242"
"member","2022-08-28","8","Monday","28","8","2022","392"
"member","2022-08-28","9","Monday","28","8","2022","541"
"member","2022-08-28","10","Monday","28","8","2022","705"
"member","2022-08-28","11","Monday","28","8","2022","901"
"member","2022-08-28","12","Monday","28","8","2022","959"
"member","2022-08-28","13","Monday","28","8","2022","1010"
"member","2022-08-28","14","Monday","28","8","2022","913"
"member","2022-08-28","15","Monday","28","8","2022","800"
"member","2022-08-28","16","Monday","28","8","2022","867"
"member","2022-08-28","17","Monday","28","8","2022","767"
"member","2022-08-28","18","Monday","28","8","2022","609"
"member","2022-08-28","19","Monday","28","8","2022","499"
"member","2022-08-28","20","Monday","28","8","2022","421"
"member","2022-08-28","21","Monday","28","8","2022","325"
"member","2022-08-28","22","Monday","28","8","2022","230"
"member","2022-08-28","23","Monday","28","8","2022","129"
"member","2022-08-29","0","Tuesday","29","8","2022","74"
"member","2022-08-29","1","Tuesday","29","8","2022","57"
"member","2022-08-29","2","Tuesday","29","8","2022","25"
"member","2022-08-29","3","Tuesday","29","8","2022","19"
"member","2022-08-29","4","Tuesday","29","8","2022","32"
"member","2022-08-29","5","Tuesday","29","8","2022","144"
"member","2022-08-29","6","Tuesday","29","8","2022","469"
"member","2022-08-29","7","Tuesday","29","8","2022","899"
"member","2022-08-29","8","Tuesday","29","8","2022","1012"
"member","2022-08-29","9","Tuesday","29","8","2022","571"
"member","2022-08-29","10","Tuesday","29","8","2022","442"
"member","2022-08-29","11","Tuesday","29","8","2022","615"
"member","2022-08-29","12","Tuesday","29","8","2022","530"
"member","2022-08-29","13","Tuesday","29","8","2022","202"
"member","2022-08-29","14","Tuesday","29","8","2022","225"
"member","2022-08-29","15","Tuesday","29","8","2022","597"
"member","2022-08-29","16","Tuesday","29","8","2022","1042"
"member","2022-08-29","17","Tuesday","29","8","2022","1618"
"member","2022-08-29","18","Tuesday","29","8","2022","1343"
"member","2022-08-29","19","Tuesday","29","8","2022","968"
"member","2022-08-29","20","Tuesday","29","8","2022","593"
"member","2022-08-29","21","Tuesday","29","8","2022","418"
"member","2022-08-29","22","Tuesday","29","8","2022","242"
"member","2022-08-29","23","Tuesday","29","8","2022","140"
"member","2022-08-30","0","Wednesday","30","8","2022","65"
"member","2022-08-30","1","Wednesday","30","8","2022","38"
"member","2022-08-30","2","Wednesday","30","8","2022","27"
"member","2022-08-30","3","Wednesday","30","8","2022","8"
"member","2022-08-30","4","Wednesday","30","8","2022","26"
"member","2022-08-30","5","Wednesday","30","8","2022","158"
"member","2022-08-30","6","Wednesday","30","8","2022","584"
"member","2022-08-30","7","Wednesday","30","8","2022","1092"
"member","2022-08-30","8","Wednesday","30","8","2022","1224"
"member","2022-08-30","9","Wednesday","30","8","2022","716"
"member","2022-08-30","10","Wednesday","30","8","2022","516"
"member","2022-08-30","11","Wednesday","30","8","2022","611"
"member","2022-08-30","12","Wednesday","30","8","2022","699"
"member","2022-08-30","13","Wednesday","30","8","2022","714"
"member","2022-08-30","14","Wednesday","30","8","2022","652"
"member","2022-08-30","15","Wednesday","30","8","2022","985"
"member","2022-08-30","16","Wednesday","30","8","2022","1472"
"member","2022-08-30","17","Wednesday","30","8","2022","2005"
"member","2022-08-30","18","Wednesday","30","8","2022","1485"
"member","2022-08-30","19","Wednesday","30","8","2022","1163"
"member","2022-08-30","20","Wednesday","30","8","2022","725"
"member","2022-08-30","21","Wednesday","30","8","2022","525"
"member","2022-08-30","22","Wednesday","30","8","2022","322"
"member","2022-08-30","23","Wednesday","30","8","2022","183"
